UID,Nome,Fonte do nome,Confianca,Tipo,Mesh,Mapa ID,Mapa,X,Y,Origem
4521,Ghost Fiend Altar4,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4506,Ghost Mo Mo,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4526,Mo Mo,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4504,Jerk Wang,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4503,Aunt Zhang,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
,Super Headgear Pack,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
4701,Doctor Knowit All,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4700,Poor Xiao,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
,Clothing Pack,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
8796,Taskmaster Chang,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
,Tempest Secret Letter,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
8521,City General,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
8519,Wind Taoist,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
8524,Wealthy Wan,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
8523,Wealthy Wan's Wife,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
8520,Little Ben,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
8513,Armorer Yu,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
8512,BI-Vice Captain,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
8511,Xu Fan,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
8510,BI Castellan,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
8428,Lotus,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
8425,DC-Vice Captain,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
8427,Taoist Yu,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
8443,Convoy Leader Gu,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
8442,Soldier Mu,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
15988,Skill Eraser,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
52003,Pk Reset,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
81700,Hide N Seek,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
52002,Reborn Quest,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
422,Old Quarrier,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4491,Revenant1,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4492,Revenant2,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4493,Revenant3,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4494,Revenant4,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4495,Revenant5,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
8290,Stone Ape,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
8288,Cliff Flower1,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
8300,Cliff Flower2,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
8435,Ke Yuluns Follower,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
8426,DC-Vice General,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
8298,Captor Cooke,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
8590,AC-Castellan,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
8289,Lydia,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
8287,AC-Lieutenant,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
7997,Peach Tree,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
7996,Peach Tree2,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
,Daily Item1,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
4436,Thief Wong,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4484,Bian Qing,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4483,Pharmacist Mu Mu,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
,Level43 Unique Ring Pack,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
4466,Apprentice Luo,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4467,Artisan Luo,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4500,Minstrel,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4486,Doctor Li,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4485,Officer Bao,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4487,General Amber,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4490,Guard Li,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4489,Painter Feng Kang,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4488,General Zhao,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4477,Purple Powder,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4476,Indigo Powder,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4475,Blue Powder,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4474,Green Powder,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4473,Yellow Powder,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4472,Orange Powder,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4470,Pharmacist Dong,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4471,Red Powder,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
1611,General Judd,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
4468,Du San,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
16051,Myster Cheast1,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
16052,Myster Cheast2,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
16053,Myster Cheast3,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
16054,Myster Cheast4,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
16055,Myster Cheast5,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
16050,Fairy Cloud,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
9897,Magnolia Envoy,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
301,Desert Guardian,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
,Daily Normal Spirit Bead,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Daily Refined Spirit Bead,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Daily Unique Spirit Bead,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Daily Elite Spirit Bead,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Daily Super Spirit Bead,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
8233,Heavenly Master,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
200012,Eart Master,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
9998,Daily Quest Envoy,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
9891,Good Man Liu,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
9892,Nuwa,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
9893,Huang Di,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
9952,Cense3,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
9953,Censer2,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
9954,Censer1,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
9894,Yan Di,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4596,Wine Kiddo,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
8271,Phoenix Castellan,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
8266,Forest Governor,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
7995,Yu Lin,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
7994,Master Hao,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
7993,Ru Hua,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
7992,Xu Liang,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
7991,TC Vice Captain,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
7927,Terato Twin,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
,Dragon Tail,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Steed1,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Dazzling Diamond Box,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Steed3,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Steed6,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Rare Steed Pack6,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Noble Steed Pack,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
4026320,Treasure Leave,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4026311,Exit Super Guild War,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
16851,Class Pk War,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
9464,Nemesys Conductort,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
1002,Warden Zhang,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
16833,Sarck Soldier,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
16834,Sarck Soldier Enctrance,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
16852,Sarck Soldier Supplu Point1,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
16853,Sarck Soldier Supplu Point2,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
16854,Sarck Soldier Supplu Point3,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
16855,Sarck Soldier Supplu Point4,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
16856,Sarck Soldier Supplu Point5,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
,Select P7 Equipment Soul Pack,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
,Select P7 Weapon Soul Pack,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
16849,P7 Sacred Treasures Envoy,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
832664,Elemental Pool,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
832663,Swapper Starry,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
16915,Casino Hostess,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
1152,Simon,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
13124,Frozen Froto4 Teleporter,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4453,Flame1,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4461,Flame9,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
4452,Flame Taoist,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
18950,Class6 House,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
3085,Master Xuan,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
2000,Cloud Saint,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
3825,Unknow Man,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
,Pass The Bomb,identificador no codigo,medium,(dinamico),,,,,,codigo (NpcAttribute)
5517,Mount Retailer,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
17222,Kung Fu King,NpcID enum (codigo),medium,(dinamico),,,,,,codigo (NpcAttribute)
5673,Kungfu Boy,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
7538,Refinery Stabilizer,Questinfo.ini (NPC citado na quest),high,(dinamico),,,,,,codigo (NpcAttribute)
5789,Reallot Points,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
10315,All Tournaments,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
19634,Promotion Wind Walker,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
10603,General Pak Map3,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
10604,Mr Mirror Map3,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
10605,Divine Jade Map3,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
10600,General Pak Map2,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
10601,Mr Mirror Map2,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
10602,Divine Jade Map2,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
10606,Epic Trojan Divine Jade,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
10583,Monk Misery,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
10582,Mr Mirror,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
10619,Mr Mirror2,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
10581,General Pak,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
10584,Monk Misery1,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
10579,Paks Ghost,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
10585,Epic2 Monk Misery,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
10589,Epic2 Array Eye1,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
1881,Arena Manager Wang,Questinfo.ini (NPC citado na quest),high,(enum),,,,,,NpcID enum
1882,Agate1,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
1883,Agate2,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
1884,Agate3,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
1885,Agate4,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
1886,Agate5,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
1887,Agate6,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
1888,Agate7,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
9623,Mammon Envoy,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
9534,Squidward Tentacles,Questinfo.ini (NPC citado na quest),high,(enum),,,,,,NpcID enum
19128,Cloud Sweeper,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
19231,Towerof Mystery Conductor,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
19194,Towerof Mystery Conductor2,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
19127,Tower Keeper,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
19424,CS Elite Pk Manager,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
19121,Crystal1,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
17400,Kingdom Mission Envoy,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
52300,Recharge Shop,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
19122,Crystal2,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
19123,Crystal3,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
19124,Crystal4,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
19125,Crystal5,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
19111,Poker Millinaire Lee,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
4522,Dark Fiend Altar1,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
4523,Dark Fiend Altar2,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
4524,Dark Fiend Altar3,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
4525,Dark Fiend Altar4,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
52007,Kill The Captain,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
52005,Skill Tournament,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
52004,Freeze War,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
52001,Football,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
25015,Super Guild War,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
780,Killer Of Elite,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
4699,Extreme Pk,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
777,Team Death Match,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
3215,Twin Dis City Main,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
9280,Solar Saint,Questinfo.ini (NPC citado na quest),high,(enum),,,,,,NpcID enum
4026314,Dis City Map1,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
4026315,Dis City Map2,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
4026316,Dic City Map4,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
781,Server Rewards,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
666,DB Shower,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
8713,Capture The Flag,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
10123,Taoist Pure,Questinfo.ini (NPC citado na quest),high,(enum),,,,,,NpcID enum
4026308,Battle Field Map1,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
4026309,Battle Field Map2,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
4026310,Battle Field Map3,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
15987,Marial Dealer,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
4101,WH Stone,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
15745,Jiang Hu Npc,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
17126,Promotion Lee Long,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
683,Costumer,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
101620,Tele Guild1,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
101618,Tele Guild2,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
101616,Tele Guild3,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
101614,Tele Guild4,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
10580,Super Mok,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
16850,Divine Jade,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
20508,Dragon Island Conductress,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
20499,Iron Tong,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
20500,Cobb Wind,NpcID enum (codigo),medium,(enum),,,,,,NpcID enum
