id;name;type;lookface;life;mana;attack_max;attack_min;defence;dexterity;dodge;helmet_type;armor_type;weaponr_type;weaponl_type;attack_range;view_range;escape_life;attack_speed;move_speed;level;attack_user;drop_money;drop_itemtype;size_add;action;run_speed;drop_armet;drop_necklace;drop_armor;drop_ring;drop_weapon;drop_shield;drop_shoes;drop_hp;drop_mp;magic_type;magic_def;magic_hitrate;ai_type;defence2;stc_type;anti_monster;extra_battlelev;extra_exp;extra_damage;species_type;attr_metal;attr_wood;attr_water;attr_fire;attr_earth;vs_callpet;transform_flag;transform_condition;transform_monster;attack_new;defence_new;stable_defence;critical_rate;magic_critical_rate;anti_critical_rate;final_dmg_add;final_dmg_add_mgc;final_dmg_reduce;final_dmg_reduce_mgc;item_drop_rule1;item_drop_rule2;item_drop_rule3;item_drop_rule4;extra_magic_injury;attribute
3734;SeniorFlyingWraith;0001;0248;9600000;00;2350;1350;1850;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0110;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3735;SeniorWickedWraith;0001;0606;10000000;00;2375;1375;1875;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0110;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3736;SeniorViolentSpirit;0001;0605;10400000;00;2400;1400;1900;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0110;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3737;SeniorHorrorWraith;0001;0505;10800000;00;2425;1425;1925;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0110;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3738;SeniorDisasterWraith;0001;0281;11200000;00;2450;1450;1950;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0110;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3739;SeniorMiseryWraith;0001;0604;11600000;00;2475;1475;1975;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0110;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3740;SeniorCloudSpecter;0001;0503;12000000;00;2500;1500;2000;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0110;819203;0000;0000;0007;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3741;SeniorLostSpecter;0001;0556;12400000;00;2650;1650;2150;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0110;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3742;SeniorDiseaseSpecter;0001;0219;12800000;00;2800;1800;2300;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0110;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3743;SeniorRoaringSpecter;0001;0603;13200000;00;2950;1950;2450;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0110;819203;0000;0000;0005;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3744;SeniorShadowSpecter;0001;0211;13600000;00;3100;2100;2600;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0110;819203;0000;0000;0003;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3745;SeniorGrievousSpecter;0001;0400;14000000;00;3250;2250;2750;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0110;819203;0000;0000;0005;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3746;SeniorSkyTearer;0001;0250;14400000;00;3400;2400;2900;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0110;819203;0000;0000;0003;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3747;SeniorWanderingSpecter;0001;0406;14800000;00;3550;2550;3050;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0110;819203;0000;0000;0003;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3748;SeniorGriefSpecter;0001;0348;15200000;00;3700;2700;3200;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0110;819203;0000;0000;0003;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3749;SeniorEvilSpecter;0001;0317;15600000;00;3850;2850;3350;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0110;819203;0000;0000;0003;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3750;SeniorDarkSpecter;0001;0397;16000000;00;4000;3000;3500;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0110;819203;0000;0000;0003;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3751;SeniorThunderFiend;0001;0204;16400000;00;4200;3000;3500;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0120;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3752;SeniorSteelFiend;0001;0214;16800000;00;4400;3200;3700;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0120;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3753;SeniorCopperFiend;0001;0213;17200000;00;4600;3400;3900;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0120;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3754;SeniorRockFiend;0001;0274;17600000;00;4800;3600;4100;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0120;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3755;SeniorSwiftPhantom;0001;0207;18000000;00;5000;3800;4300;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0120;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3756;SeniorRainbowPhantom;0001;0267;18400000;00;5200;4000;4500;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0120;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3757;SeniorScaledPhantom;0001;0217;18800000;00;5400;4200;4700;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0120;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3758;SeniorIronPhantom;0001;0277;19200000;00;5600;4400;4900;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0120;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3759;SeniorRockPhantom;0001;0273;19600000;00;5800;4600;5100;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0120;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3760;SeniorGoldenRockDevil;0001;0240;20000000;00;6000;4800;5300;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0120;819203;0000;0000;0008;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3761;SeniorToxicRockDevil;0001;0127;20400000;00;6700;5200;5700;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0120;819203;0000;0000;0003;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3762;SeniorWildRockDevil;0001;0308;20800000;00;6900;5400;5900;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0120;819203;0000;0000;0003;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3763;SeniorBrutalRockDevil;0001;0224;21200000;00;7100;5600;6100;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0120;819203;0000;0000;0003;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3764;SeniorDarkRockDevil;0001;0222;21600000;00;7300;5800;6300;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0120;819203;0000;0000;0003;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3765;SeniorFlameGhost;0001;0133;22000000;00;7500;6000;6500;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0120;819203;0000;0000;0003;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3766;SeniorThunderGhost;0001;0156;22400000;00;7700;6200;6700;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0120;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3767;SeniorWindGhost;0001;0953;22800000;00;7900;6400;6900;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0120;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3768;SeniorFireGhost;0001;0225;23200000;00;8100;6600;7100;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0120;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3769;SeniorForstGhost;0001;0606;23600000;00;8300;6800;7300;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0120;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3770;SeniorSharpGhost;0001;0332;24000000;00;8500;7000;7500;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0120;819203;0000;0000;0009;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3771;SeniorHeartlessSoldier;0001;0162;24400000;00;8650;6850;7350;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0135;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5500;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3772;SeniorViciousSoldier;0001;0263;24800000;00;8800;7000;7500;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0135;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5500;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3773;SeniorDarkSoldier;0001;0363;25200000;00;8950;7150;7650;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0135;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5500;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3774;SeniorEvilLightSoldier;0001;0165;25600000;00;9100;7300;7800;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0135;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5500;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3775;SeniorEvilFlyingSoldier;0001;0265;26000000;00;9250;7450;7950;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0135;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5500;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3776;SeniorEvilSkySoldier;0001;0230;26400000;00;9400;7600;8100;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0135;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5500;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3777;SeniorEvilWindSoldier;0001;0179;26800000;00;9550;7750;8250;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0135;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5500;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3778;SeniorEvilCloudSoldier;0001;0327;27200000;00;9700;7900;8400;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0135;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5500;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3779;SeniorEvilThunderSoldier;0001;0353;27600000;00;9850;8050;8550;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0135;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5500;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3780;SeniorEvilFrostSoldier;0001;0262;28000000;00;10000;8200;8700;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0135;819203;0000;0000;0002;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;5500;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3781;SeniorSoulCrusher;0001;0252;28400000;00;11050;8250;8750;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0135;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3782;SeniorBoneCrusher;0001;0326;28800000;00;11100;8300;8800;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0135;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3783;SeniorThunderCrusher;0001;0404;29200000;00;11150;8350;8850;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0135;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3784;SeniorSkyCrusher;0001;0303;29600000;00;11200;8400;8900;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0135;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3785;SeniorFireCrusher;0001;0356;30000000;00;11250;8450;8950;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0135;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3786;SeniorIceDevil;0001;0136;30400000;00;11300;8500;9000;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0135;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3787;SeniorDoomBat;0001;0148;30800000;00;11350;8550;9050;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0135;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3788;SeniorLavaDevil;0001;0284;31200000;00;11400;8600;9100;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0135;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3789;SeniorIron-wingedDevil;0001;0197;31600000;00;11450;8650;9150;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0135;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3790;SeniorSizzlingDevil;0001;0210;32000000;00;11500;8700;9200;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0135;819203;0000;0000;0002;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3791;SeniorFlameDestroyer;0001;0282;32400000;00;11550;8050;8550;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0140;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3792;SeniorHeavenBat;0001;0248;32800000;00;11600;8100;8600;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0140;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3793;SeniorEarthDestroyer;0001;0606;33200000;00;11650;8150;8650;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0140;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3794;SeniorDominatingDestroyer;0001;0605;33600000;00;11700;8200;8700;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0140;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3795;SeniorConquestDestroyer;0001;0505;34000000;00;11750;8250;8750;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0140;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3796;SeniorSkyDestroyer;0001;0281;34400000;00;11800;8300;8800;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0140;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3797;SeniorSolarDestroyer;0001;0604;34800000;00;11850;8350;8850;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0140;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3798;SeniorPowerDestroyer;0001;0503;35200000;00;11900;8400;8900;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0140;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3799;SeniorStarDestroyer;0001;0556;35600000;00;11950;8450;8950;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0140;819203;0000;0000;0001;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3800;SeniorWarDestroyer;0001;0219;36000000;00;12000;8500;9000;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0140;819203;0000;0000;0005;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3801;SeniorSoulMessenger;0001;0603;36400000;00;12050;8550;9050;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0140;819203;0000;0000;0005;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3802;SeniorSkyMessenger;0001;0211;36800000;00;12100;8600;9100;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0140;819203;0000;0000;0003;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3803;SeniorMountainMessenger;0001;0400;37200000;00;12150;8650;9150;0070;0086;0000;0000;0000;0000;0009;0035;0000;1000;0000;0140;819203;0000;0000;0005;94416550;0000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
